facility_id,lob,covenant_type,current_value,covenant_limit,status,reporting_date
F0165_01,CRE,LTV,68.48,65.0,Violation,2022-12-31
F0165_01,CRE,DSCR,1.69,1.25,Compliant,2023-03-31
F0165_01,CRE,LTV,73.75,65.0,Violation,2023-03-31
F0165_01,CRE,DSCR,1.34,1.25,Compliant,2023-06-30
F0165_01,CRE,LTV,60.5,65.0,Compliant,2023-06-30
F0165_01,CRE,DSCR,1.72,1.25,Compliant,2023-09-30
F0165_01,CRE,LTV,73.13,65.0,Violation,2023-09-30
F0165_01,CRE,DSCR,1.58,1.25,Compliant,2023-12-31
F0165_01,CRE,LTV,60.53,65.0,Compliant,2023-12-31
F0165_01,CRE,DSCR,1.81,1.25,Compliant,2024-03-31
F0165_01,CRE,LTV,69.78,65.0,Violation,2024-03-31
F0165_01,CRE,DSCR,1.53,1.25,Compliant,2024-06-30
F0165_01,CRE,LTV,69.52,65.0,Violation,2024-06-30
F0165_01,CRE,DSCR,1.52,1.25,Compliant,2024-09-30
F0165_01,CRE,LTV,63.13,65.0,Compliant,2024-09-30
F0165_01,CRE,DSCR,1.32,1.25,Compliant,2024-12-31
F0165_01,CRE,LTV,57.72,65.0,Compliant,2024-12-31
F0165_01,CRE,DSCR,1.52,1.25,Compliant,2025-03-31
F0165_01,CRE,LTV,70.16,65.0,Violation,2025-03-31
F0165_01,CRE,DSCR,1.75,1.25,Compliant,2025-06-30
F0165_01,CRE,LTV,62.48,65.0,Compliant,2025-06-30
F0165_01,CRE,DSCR,1.94,1.25,Compliant,2025-09-30
F0165_01,CRE,LTV,70.17,65.0,Violation,2025-09-30
F0165_02,CRE,DSCR,2.01,1.25,Compliant,2023-03-31
F0165_02,CRE,LTV,67.33,65.0,Violation,2023-03-31
F0165_02,CRE,DSCR,2.18,1.25,Compliant,2023-06-30
F0165_02,CRE,LTV,47.65,65.0,Compliant,2023-06-30
F0165_02,CRE,DSCR,1.99,1.25,Compliant,2023-09-30
F0165_02,CRE,LTV,70.01,65.0,Violation,2023-09-30
F0165_02,CRE,DSCR,1.94,1.25,Compliant,2023-12-31
F0165_02,CRE,LTV,63.74,65.0,Compliant,2023-12-31
F0165_02,CRE,DSCR,2.49,1.25,Compliant,2024-03-31
F0165_02,CRE,LTV,58.38,65.0,Compliant,2024-03-31
F0165_02,CRE,DSCR,2.28,1.25,Compliant,2024-06-30
F0165_02,CRE,LTV,66.74,65.0,Violation,2024-06-30
F0165_02,CRE,DSCR,1.82,1.25,Compliant,2024-09-30
F0165_02,CRE,LTV,54.41,65.0,Compliant,2024-09-30
F0165_02,CRE,DSCR,1.82,1.25,Compliant,2024-12-31
F0165_02,CRE,LTV,49.53,65.0,Compliant,2024-12-31
F0165_02,CRE,DSCR,1.87,1.25,Compliant,2025-03-31
F0165_02,CRE,LTV,61.58,65.0,Compliant,2025-03-31
F0165_02,CRE,DSCR,2.35,1.25,Compliant,2025-06-30
F0165_02,CRE,LTV,57.62,65.0,Compliant,2025-06-30
F0165_02,CRE,DSCR,1.88,1.25,Compliant,2025-09-30
F0165_02,CRE,LTV,60.75,65.0,Compliant,2025-09-30
F0166_01,CRE,DSCR,1.69,1.25,Compliant,2023-12-31
F0166_01,CRE,LTV,62.68,65.0,Compliant,2023-12-31
F0166_01,CRE,DSCR,1.87,1.25,Compliant,2024-03-31
F0166_01,CRE,LTV,75.11,65.0,Violation,2024-03-31
F0166_01,CRE,DSCR,1.68,1.25,Compliant,2024-06-30
F0166_01,CRE,LTV,56.46,65.0,Compliant,2024-06-30
F0166_01,CRE,DSCR,1.86,1.25,Compliant,2024-09-30
F0166_01,CRE,LTV,70.33,65.0,Violation,2024-09-30
F0166_01,CRE,DSCR,1.38,1.25,Compliant,2024-12-31
F0166_01,CRE,LTV,66.66,65.0,Violation,2024-12-31
F0166_01,CRE,DSCR,1.92,1.25,Compliant,2025-03-31
F0166_01,CRE,LTV,72.53,65.0,Violation,2025-03-31
F0166_01,CRE,DSCR,1.78,1.25,Compliant,2025-06-30
F0166_01,CRE,LTV,84.45,65.0,Violation,2025-06-30
F0166_01,CRE,DSCR,1.65,1.25,Compliant,2025-09-30
F0166_01,CRE,LTV,81.03,65.0,Violation,2025-09-30
F0167_01,CRE,DSCR,2.59,1.25,Compliant,2024-06-30
F0167_01,CRE,LTV,65.07,65.0,Violation,2024-06-30
F0167_01,CRE,DSCR,1.93,1.25,Compliant,2024-09-30
F0167_01,CRE,LTV,59.79,65.0,Compliant,2024-09-30
F0167_01,CRE,DSCR,2.74,1.25,Compliant,2024-12-31
F0167_01,CRE,LTV,53.24,65.0,Compliant,2024-12-31
F0167_01,CRE,DSCR,2.47,1.25,Compliant,2025-03-31
F0167_01,CRE,LTV,69.17,65.0,Violation,2025-03-31
F0167_01,CRE,DSCR,2.56,1.25,Compliant,2025-06-30
F0167_01,CRE,LTV,70.24,65.0,Violation,2025-06-30
F0167_01,CRE,DSCR,2.41,1.25,Compliant,2025-09-30
F0167_01,CRE,LTV,54.58,65.0,Compliant,2025-09-30
F0167_02,CRE,DSCR,2.43,1.25,Compliant,2022-12-31
F0167_02,CRE,LTV,60.74,65.0,Compliant,2022-12-31
F0167_02,CRE,DSCR,2.35,1.25,Compliant,2023-03-31
F0167_02,CRE,LTV,60.64,65.0,Compliant,2023-03-31
F0167_02,CRE,DSCR,2.24,1.25,Compliant,2023-06-30
F0167_02,CRE,LTV,62.93,65.0,Compliant,2023-06-30
F0167_02,CRE,DSCR,2.22,1.25,Compliant,2023-09-30
F0167_02,CRE,LTV,63.69,65.0,Compliant,2023-09-30
F0167_02,CRE,DSCR,2.6,1.25,Compliant,2023-12-31
F0167_02,CRE,LTV,56.54,65.0,Compliant,2023-12-31
F0167_02,CRE,DSCR,2.48,1.25,Compliant,2024-03-31
F0167_02,CRE,LTV,78.08,65.0,Violation,2024-03-31
F0167_02,CRE,DSCR,2.41,1.25,Compliant,2024-06-30
F0167_02,CRE,LTV,61.74,65.0,Compliant,2024-06-30
F0167_02,CRE,DSCR,2.32,1.25,Compliant,2024-09-30
F0167_02,CRE,LTV,63.57,65.0,Compliant,2024-09-30
F0167_02,CRE,DSCR,2.37,1.25,Compliant,2024-12-31
F0167_02,CRE,LTV,55.64,65.0,Compliant,2024-12-31
F0167_02,CRE,DSCR,2.18,1.25,Compliant,2025-03-31
F0167_02,CRE,LTV,65.59,65.0,Violation,2025-03-31
F0167_02,CRE,DSCR,2.37,1.25,Compliant,2025-06-30
F0167_02,CRE,LTV,66.09,65.0,Violation,2025-06-30
F0167_02,CRE,DSCR,2.56,1.25,Compliant,2025-09-30
F0167_02,CRE,LTV,62.81,65.0,Compliant,2025-09-30
F0167_03,CRE,DSCR,2.41,1.25,Compliant,2023-03-31
F0167_03,CRE,LTV,55.96,65.0,Compliant,2023-03-31
F0167_03,CRE,DSCR,2.0,1.25,Compliant,2023-06-30
F0167_03,CRE,LTV,67.62,65.0,Violation,2023-06-30
F0167_03,CRE,DSCR,2.13,1.25,Compliant,2023-09-30
F0167_03,CRE,LTV,39.63,65.0,Compliant,2023-09-30
F0167_03,CRE,DSCR,2.21,1.25,Compliant,2023-12-31
F0167_03,CRE,LTV,63.29,65.0,Compliant,2023-12-31
F0167_03,CRE,DSCR,2.23,1.25,Compliant,2024-03-31
F0167_03,CRE,LTV,47.78,65.0,Compliant,2024-03-31
F0167_03,CRE,DSCR,2.09,1.25,Compliant,2024-06-30
F0167_03,CRE,LTV,59.93,65.0,Compliant,2024-06-30
F0167_03,CRE,DSCR,2.52,1.25,Compliant,2024-09-30
F0167_03,CRE,LTV,51.68,65.0,Compliant,2024-09-30
F0167_03,CRE,DSCR,2.06,1.25,Compliant,2024-12-31
F0167_03,CRE,LTV,52.54,65.0,Compliant,2024-12-31
F0167_03,CRE,DSCR,2.4,1.25,Compliant,2025-03-31
F0167_03,CRE,LTV,49.28,65.0,Compliant,2025-03-31
F0167_03,CRE,DSCR,2.11,1.25,Compliant,2025-06-30
F0167_03,CRE,LTV,50.79,65.0,Compliant,2025-06-30
F0167_03,CRE,DSCR,2.45,1.25,Compliant,2025-09-30
F0167_03,CRE,LTV,54.38,65.0,Compliant,2025-09-30
F0168_01,CRE,DSCR,2.0,1.25,Compliant,2023-12-31
F0168_01,CRE,LTV,59.43,65.0,Compliant,2023-12-31
F0168_01,CRE,DSCR,1.47,1.25,Compliant,2024-03-31
F0168_01,CRE,LTV,49.62,65.0,Compliant,2024-03-31
F0168_01,CRE,DSCR,1.77,1.25,Compliant,2024-06-30
F0168_01,CRE,LTV,64.4,65.0,Compliant,2024-06-30
F0168_01,CRE,DSCR,1.95,1.25,Compliant,2024-09-30
F0168_01,CRE,LTV,79.38,65.0,Violation,2024-09-30
F0168_01,CRE,DSCR,1.71,1.25,Compliant,2024-12-31
F0168_01,CRE,LTV,61.89,65.0,Compliant,2024-12-31
F0168_01,CRE,DSCR,1.72,1.25,Compliant,2025-03-31
F0168_01,CRE,LTV,53.12,65.0,Compliant,2025-03-31
F0168_01,CRE,DSCR,1.49,1.25,Compliant,2025-06-30
F0168_01,CRE,LTV,62.2,65.0,Compliant,2025-06-30
F0168_01,CRE,DSCR,1.92,1.25,Compliant,2025-09-30
F0168_01,CRE,LTV,68.99,65.0,Violation,2025-09-30
F0168_02,CRE,DSCR,1.32,1.25,Compliant,2022-12-31
F0168_02,CRE,LTV,77.5,65.0,Violation,2022-12-31
F0168_02,CRE,DSCR,1.82,1.25,Compliant,2023-03-31
F0168_02,CRE,LTV,74.71,65.0,Violation,2023-03-31
F0168_02,CRE,DSCR,1.92,1.25,Compliant,2023-06-30
F0168_02,CRE,LTV,77.93,65.0,Violation,2023-06-30
F0168_02,CRE,DSCR,1.54,1.25,Compliant,2023-09-30
F0168_02,CRE,LTV,65.11,65.0,Violation,2023-09-30
F0168_02,CRE,DSCR,1.86,1.25,Compliant,2023-12-31
F0168_02,CRE,LTV,70.22,65.0,Violation,2023-12-31
F0168_02,CRE,DSCR,1.52,1.25,Compliant,2024-03-31
F0168_02,CRE,LTV,67.84,65.0,Violation,2024-03-31
F0168_02,CRE,DSCR,1.34,1.25,Compliant,2024-06-30
F0168_02,CRE,LTV,74.7,65.0,Violation,2024-06-30
F0168_02,CRE,DSCR,2.19,1.25,Compliant,2024-09-30
F0168_02,CRE,LTV,76.03,65.0,Violation,2024-09-30
F0168_02,CRE,DSCR,1.85,1.25,Compliant,2024-12-31
F0168_02,CRE,LTV,69.89,65.0,Violation,2024-12-31
F0168_02,CRE,DSCR,1.43,1.25,Compliant,2025-03-31
F0168_02,CRE,LTV,80.17,65.0,Violation,2025-03-31
F0168_02,CRE,DSCR,1.85,1.25,Compliant,2025-06-30
F0168_02,CRE,LTV,67.51,65.0,Violation,2025-06-30
F0168_02,CRE,DSCR,1.65,1.25,Compliant,2025-09-30
F0168_02,CRE,LTV,80.75,65.0,Violation,2025-09-30
F0169_01,CRE,DSCR,2.03,1.25,Compliant,2023-12-31
F0169_01,CRE,LTV,69.01,65.0,Violation,2023-12-31
F0169_01,CRE,DSCR,2.09,1.25,Compliant,2024-03-31
F0169_01,CRE,LTV,75.43,65.0,Violation,2024-03-31
F0169_01,CRE,DSCR,2.44,1.25,Compliant,2024-06-30
F0169_01,CRE,LTV,70.79,65.0,Violation,2024-06-30
F0169_01,CRE,DSCR,2.07,1.25,Compliant,2024-09-30
F0169_01,CRE,LTV,54.77,65.0,Compliant,2024-09-30
F0169_01,CRE,DSCR,2.24,1.25,Compliant,2024-12-31
F0169_01,CRE,LTV,71.55,65.0,Violation,2024-12-31
F0169_01,CRE,DSCR,2.17,1.25,Compliant,2025-03-31
F0169_01,CRE,LTV,61.96,65.0,Compliant,2025-03-31
F0169_01,CRE,DSCR,2.24,1.25,Compliant,2025-06-30
F0169_01,CRE,LTV,71.36,65.0,Violation,2025-06-30
F0169_01,CRE,DSCR,2.08,1.25,Compliant,2025-09-30
F0169_01,CRE,LTV,68.82,65.0,Violation,2025-09-30
F0169_02,CRE,DSCR,1.11,1.25,Violation,2023-09-30
F0169_02,CRE,LTV,66.03,65.0,Violation,2023-09-30
F0169_02,CRE,DSCR,1.26,1.25,Compliant,2023-12-31
F0169_02,CRE,LTV,68.3,65.0,Violation,2023-12-31
F0169_02,CRE,DSCR,1.02,1.25,Violation,2024-03-31
F0169_02,CRE,LTV,63.97,65.0,Compliant,2024-03-31
F0169_02,CRE,DSCR,1.09,1.25,Violation,2024-06-30
F0169_02,CRE,LTV,65.09,65.0,Violation,2024-06-30
F0169_02,CRE,DSCR,0.96,1.25,Violation,2024-09-30
F0169_02,CRE,LTV,66.24,65.0,Violation,2024-09-30
F0169_02,CRE,DSCR,1.24,1.25,Violation,2024-12-31
F0169_02,CRE,LTV,60.61,65.0,Compliant,2024-12-31
F0169_02,CRE,DSCR,1.45,1.25,Compliant,2025-03-31
F0169_02,CRE,LTV,60.12,65.0,Compliant,2025-03-31
F0169_02,CRE,DSCR,0.91,1.25,Violation,2025-06-30
F0169_02,CRE,LTV,53.75,65.0,Compliant,2025-06-30
F0169_02,CRE,DSCR,1.53,1.25,Compliant,2025-09-30
F0169_02,CRE,LTV,70.66,65.0,Violation,2025-09-30
F0170_01,CRE,DSCR,2.25,1.25,Compliant,2024-06-30
F0170_01,CRE,LTV,75.15,65.0,Violation,2024-06-30
F0170_01,CRE,DSCR,2.35,1.25,Compliant,2024-09-30
F0170_01,CRE,LTV,74.8,65.0,Violation,2024-09-30
F0170_01,CRE,DSCR,2.1,1.25,Compliant,2024-12-31
F0170_01,CRE,LTV,66.76,65.0,Violation,2024-12-31
F0170_01,CRE,DSCR,2.23,1.25,Compliant,2025-03-31
F0170_01,CRE,LTV,72.23,65.0,Violation,2025-03-31
F0170_01,CRE,DSCR,2.37,1.25,Compliant,2025-06-30
F0170_01,CRE,LTV,70.0,65.0,Violation,2025-06-30
F0170_01,CRE,DSCR,2.41,1.25,Compliant,2025-09-30
F0170_01,CRE,LTV,75.35,65.0,Violation,2025-09-30
F0171_01,CRE,DSCR,2.36,1.25,Compliant,2023-12-31
F0171_01,CRE,LTV,73.64,65.0,Violation,2023-12-31
F0171_01,CRE,DSCR,1.84,1.25,Compliant,2024-03-31
F0171_01,CRE,LTV,73.08,65.0,Violation,2024-03-31
F0171_01,CRE,DSCR,1.66,1.25,Compliant,2024-06-30
F0171_01,CRE,LTV,68.53,65.0,Violation,2024-06-30
F0171_01,CRE,DSCR,1.6,1.25,Compliant,2024-09-30
F0171_01,CRE,LTV,80.75,65.0,Violation,2024-09-30
F0171_01,CRE,DSCR,2.3,1.25,Compliant,2024-12-31
F0171_01,CRE,LTV,73.17,65.0,Violation,2024-12-31
F0171_01,CRE,DSCR,1.66,1.25,Compliant,2025-03-31
F0171_01,CRE,LTV,80.5,65.0,Violation,2025-03-31
F0171_01,CRE,DSCR,1.69,1.25,Compliant,2025-06-30
F0171_01,CRE,LTV,86.7,65.0,Violation,2025-06-30
F0171_01,CRE,DSCR,1.95,1.25,Compliant,2025-09-30
F0171_01,CRE,LTV,81.75,65.0,Violation,2025-09-30
F0171_02,CRE,DSCR,1.12,1.25,Violation,2021-06-30
F0171_02,CRE,LTV,78.19,65.0,Violation,2021-06-30
F0171_02,CRE,DSCR,1.32,1.25,Compliant,2021-09-30
F0171_02,CRE,LTV,56.93,65.0,Compliant,2021-09-30
F0171_02,CRE,DSCR,1.07,1.25,Violation,2021-12-31
F0171_02,CRE,LTV,75.35,65.0,Violation,2021-12-31
F0171_02,CRE,DSCR,1.47,1.25,Compliant,2022-03-31
F0171_02,CRE,LTV,70.38,65.0,Violation,2022-03-31
F0171_02,CRE,DSCR,1.53,1.25,Compliant,2022-06-30
F0171_02,CRE,LTV,77.61,65.0,Violation,2022-06-30
F0171_02,CRE,DSCR,1.14,1.25,Violation,2022-09-30
F0171_02,CRE,LTV,74.78,65.0,Violation,2022-09-30
F0171_02,CRE,DSCR,1.26,1.25,Compliant,2022-12-31
F0171_02,CRE,LTV,92.28,65.0,Violation,2022-12-31
F0171_02,CRE,DSCR,1.41,1.25,Compliant,2023-03-31
F0171_02,CRE,LTV,60.55,65.0,Compliant,2023-03-31
F0171_02,CRE,DSCR,1.42,1.25,Compliant,2023-06-30
F0171_02,CRE,LTV,52.1,65.0,Compliant,2023-06-30
F0171_02,CRE,DSCR,1.29,1.25,Compliant,2023-09-30
F0171_02,CRE,LTV,68.45,65.0,Violation,2023-09-30
F0171_02,CRE,DSCR,1.55,1.25,Compliant,2023-12-31
F0171_02,CRE,LTV,68.38,65.0,Violation,2023-12-31
F0171_02,CRE,DSCR,1.69,1.25,Compliant,2024-03-31
F0171_02,CRE,LTV,60.82,65.0,Compliant,2024-03-31
F0171_02,CRE,DSCR,1.21,1.25,Violation,2024-06-30
F0171_02,CRE,LTV,81.27,65.0,Violation,2024-06-30
F0171_02,CRE,DSCR,1.31,1.25,Compliant,2024-09-30
F0171_02,CRE,LTV,74.81,65.0,Violation,2024-09-30
F0171_02,CRE,DSCR,1.58,1.25,Compliant,2024-12-31
F0171_02,CRE,LTV,67.13,65.0,Violation,2024-12-31
F0171_02,CRE,DSCR,1.24,1.25,Violation,2025-03-31
F0171_02,CRE,LTV,64.89,65.0,Compliant,2025-03-31
F0171_02,CRE,DSCR,1.1,1.25,Violation,2025-06-30
F0171_02,CRE,LTV,65.14,65.0,Violation,2025-06-30
F0171_02,CRE,DSCR,1.06,1.25,Violation,2025-09-30
F0171_02,CRE,LTV,75.97,65.0,Violation,2025-09-30
F0171_03,CRE,DSCR,1.47,1.25,Compliant,2023-12-31
F0171_03,CRE,LTV,55.04,65.0,Compliant,2023-12-31
F0171_03,CRE,DSCR,1.37,1.25,Compliant,2024-03-31
F0171_03,CRE,LTV,56.04,65.0,Compliant,2024-03-31
F0171_03,CRE,DSCR,1.64,1.25,Compliant,2024-06-30
F0171_03,CRE,LTV,59.76,65.0,Compliant,2024-06-30
F0171_03,CRE,DSCR,1.37,1.25,Compliant,2024-09-30
F0171_03,CRE,LTV,43.5,65.0,Compliant,2024-09-30
F0171_03,CRE,DSCR,1.37,1.25,Compliant,2024-12-31
F0171_03,CRE,LTV,61.07,65.0,Compliant,2024-12-31
F0171_03,CRE,DSCR,1.83,1.25,Compliant,2025-03-31
F0171_03,CRE,LTV,65.98,65.0,Violation,2025-03-31
F0171_03,CRE,DSCR,1.03,1.25,Violation,2025-06-30
F0171_03,CRE,LTV,58.6,65.0,Compliant,2025-06-30
F0171_03,CRE,DSCR,1.71,1.25,Compliant,2025-09-30
F0171_03,CRE,LTV,57.65,65.0,Compliant,2025-09-30
F0172_01,CRE,DSCR,2.38,1.25,Compliant,2021-09-30
F0172_01,CRE,LTV,60.49,65.0,Compliant,2021-09-30
F0172_01,CRE,DSCR,2.39,1.25,Compliant,2021-12-31
F0172_01,CRE,LTV,60.52,65.0,Compliant,2021-12-31
F0172_01,CRE,DSCR,2.33,1.25,Compliant,2022-03-31
F0172_01,CRE,LTV,56.26,65.0,Compliant,2022-03-31
F0172_01,CRE,DSCR,2.26,1.25,Compliant,2022-06-30
F0172_01,CRE,LTV,47.53,65.0,Compliant,2022-06-30
F0172_01,CRE,DSCR,2.03,1.25,Compliant,2022-09-30
F0172_01,CRE,LTV,58.85,65.0,Compliant,2022-09-30
F0172_01,CRE,DSCR,2.43,1.25,Compliant,2022-12-31
F0172_01,CRE,LTV,62.54,65.0,Compliant,2022-12-31
F0172_01,CRE,DSCR,2.31,1.25,Compliant,2023-03-31
F0172_01,CRE,LTV,54.43,65.0,Compliant,2023-03-31
F0172_01,CRE,DSCR,1.82,1.25,Compliant,2023-06-30
F0172_01,CRE,LTV,57.62,65.0,Compliant,2023-06-30
F0172_01,CRE,DSCR,2.38,1.25,Compliant,2023-09-30
F0172_01,CRE,LTV,49.54,65.0,Compliant,2023-09-30
F0172_01,CRE,DSCR,2.22,1.25,Compliant,2023-12-31
F0172_01,CRE,LTV,52.03,65.0,Compliant,2023-12-31
F0172_01,CRE,DSCR,2.24,1.25,Compliant,2024-03-31
F0172_01,CRE,LTV,63.67,65.0,Compliant,2024-03-31
F0172_01,CRE,DSCR,2.38,1.25,Compliant,2024-06-30
F0172_01,CRE,LTV,54.6,65.0,Compliant,2024-06-30
F0172_01,CRE,DSCR,2.16,1.25,Compliant,2024-09-30
F0172_01,CRE,LTV,50.47,65.0,Compliant,2024-09-30
F0172_01,CRE,DSCR,2.31,1.25,Compliant,2024-12-31
F0172_01,CRE,LTV,51.91,65.0,Compliant,2024-12-31
F0172_01,CRE,DSCR,1.89,1.25,Compliant,2025-03-31
F0172_01,CRE,LTV,55.26,65.0,Compliant,2025-03-31
F0172_01,CRE,DSCR,1.98,1.25,Compliant,2025-06-30
F0172_01,CRE,LTV,57.32,65.0,Compliant,2025-06-30
F0172_01,CRE,DSCR,2.02,1.25,Compliant,2025-09-30
F0172_01,CRE,LTV,52.96,65.0,Compliant,2025-09-30
F0172_02,CRE,DSCR,2.2,1.25,Compliant,2023-12-31
F0172_02,CRE,LTV,62.49,65.0,Compliant,2023-12-31
F0172_02,CRE,DSCR,1.8,1.25,Compliant,2024-03-31
F0172_02,CRE,LTV,77.0,65.0,Violation,2024-03-31
F0172_02,CRE,DSCR,1.82,1.25,Compliant,2024-06-30
F0172_02,CRE,LTV,70.14,65.0,Violation,2024-06-30
F0172_02,CRE,DSCR,1.96,1.25,Compliant,2024-09-30
F0172_02,CRE,LTV,68.07,65.0,Violation,2024-09-30
F0172_02,CRE,DSCR,1.75,1.25,Compliant,2024-12-31
F0172_02,CRE,LTV,68.24,65.0,Violation,2024-12-31
F0172_02,CRE,DSCR,1.58,1.25,Compliant,2025-03-31
F0172_02,CRE,LTV,79.69,65.0,Violation,2025-03-31
F0172_02,CRE,DSCR,1.74,1.25,Compliant,2025-06-30
F0172_02,CRE,LTV,63.4,65.0,Compliant,2025-06-30
F0172_02,CRE,DSCR,1.38,1.25,Compliant,2025-09-30
F0172_02,CRE,LTV,66.18,65.0,Violation,2025-09-30
F0173_01,CRE,DSCR,2.62,1.25,Compliant,2021-09-30
F0173_01,CRE,LTV,48.85,65.0,Compliant,2021-09-30
F0173_01,CRE,DSCR,2.11,1.25,Compliant,2021-12-31
F0173_01,CRE,LTV,46.58,65.0,Compliant,2021-12-31
F0173_01,CRE,DSCR,2.02,1.25,Compliant,2022-03-31
F0173_01,CRE,LTV,60.19,65.0,Compliant,2022-03-31
F0173_01,CRE,DSCR,2.07,1.25,Compliant,2022-06-30
F0173_01,CRE,LTV,49.4,65.0,Compliant,2022-06-30
F0173_01,CRE,DSCR,1.95,1.25,Compliant,2022-09-30
F0173_01,CRE,LTV,42.35,65.0,Compliant,2022-09-30
F0173_01,CRE,DSCR,2.09,1.25,Compliant,2022-12-31
F0173_01,CRE,LTV,50.31,65.0,Compliant,2022-12-31
F0173_01,CRE,DSCR,2.52,1.25,Compliant,2023-03-31
F0173_01,CRE,LTV,51.55,65.0,Compliant,2023-03-31
F0173_01,CRE,DSCR,1.69,1.25,Compliant,2023-06-30
F0173_01,CRE,LTV,37.67,65.0,Compliant,2023-06-30
F0173_01,CRE,DSCR,2.24,1.25,Compliant,2023-09-30
F0173_01,CRE,LTV,44.74,65.0,Compliant,2023-09-30
F0173_01,CRE,DSCR,2.43,1.25,Compliant,2023-12-31
F0173_01,CRE,LTV,47.08,65.0,Compliant,2023-12-31
F0173_01,CRE,DSCR,2.13,1.25,Compliant,2024-03-31
F0173_01,CRE,LTV,36.73,65.0,Compliant,2024-03-31
F0173_01,CRE,DSCR,2.35,1.25,Compliant,2024-06-30
F0173_01,CRE,LTV,41.01,65.0,Compliant,2024-06-30
F0173_01,CRE,DSCR,2.4,1.25,Compliant,2024-09-30
F0173_01,CRE,LTV,37.46,65.0,Compliant,2024-09-30
F0173_01,CRE,DSCR,2.4,1.25,Compliant,2024-12-31
F0173_01,CRE,LTV,52.23,65.0,Compliant,2024-12-31
F0173_01,CRE,DSCR,2.14,1.25,Compliant,2025-03-31
F0173_01,CRE,LTV,43.36,65.0,Compliant,2025-03-31
F0173_01,CRE,DSCR,2.69,1.25,Compliant,2025-06-30
F0173_01,CRE,LTV,50.45,65.0,Compliant,2025-06-30
F0173_01,CRE,DSCR,1.96,1.25,Compliant,2025-09-30
F0173_01,CRE,LTV,49.43,65.0,Compliant,2025-09-30
F0173_02,CRE,DSCR,1.58,1.25,Compliant,2023-03-31
F0173_02,CRE,LTV,51.91,65.0,Compliant,2023-03-31
F0173_02,CRE,DSCR,1.87,1.25,Compliant,2023-06-30
F0173_02,CRE,LTV,49.67,65.0,Compliant,2023-06-30
F0173_02,CRE,DSCR,1.92,1.25,Compliant,2023-09-30
F0173_02,CRE,LTV,47.1,65.0,Compliant,2023-09-30
F0173_02,CRE,DSCR,2.17,1.25,Compliant,2023-12-31
F0173_02,CRE,LTV,55.67,65.0,Compliant,2023-12-31
F0173_02,CRE,DSCR,2.11,1.25,Compliant,2024-03-31
F0173_02,CRE,LTV,47.94,65.0,Compliant,2024-03-31
F0173_02,CRE,DSCR,2.11,1.25,Compliant,2024-06-30
F0173_02,CRE,LTV,44.11,65.0,Compliant,2024-06-30
F0173_02,CRE,DSCR,1.96,1.25,Compliant,2024-09-30
F0173_02,CRE,LTV,42.01,65.0,Compliant,2024-09-30
F0173_02,CRE,DSCR,2.08,1.25,Compliant,2024-12-31
F0173_02,CRE,LTV,46.83,65.0,Compliant,2024-12-31
F0173_02,CRE,DSCR,1.94,1.25,Compliant,2025-03-31
F0173_02,CRE,LTV,53.47,65.0,Compliant,2025-03-31
F0173_02,CRE,DSCR,1.78,1.25,Compliant,2025-06-30
F0173_02,CRE,LTV,49.56,65.0,Compliant,2025-06-30
F0173_03,CRE,DSCR,2.28,1.25,Compliant,2021-03-31
F0173_03,CRE,LTV,69.84,65.0,Violation,2021-03-31
F0173_03,CRE,DSCR,2.15,1.25,Compliant,2021-06-30
F0173_03,CRE,LTV,70.47,65.0,Violation,2021-06-30
F0173_03,CRE,DSCR,1.94,1.25,Compliant,2021-09-30
F0173_03,CRE,LTV,71.13,65.0,Violation,2021-09-30
F0173_03,CRE,DSCR,2.35,1.25,Compliant,2021-12-31
F0173_03,CRE,LTV,64.41,65.0,Compliant,2021-12-31
F0173_03,CRE,DSCR,2.17,1.25,Compliant,2022-03-31
F0173_03,CRE,LTV,69.3,65.0,Violation,2022-03-31
F0173_03,CRE,DSCR,2.07,1.25,Compliant,2022-06-30
F0173_03,CRE,LTV,75.51,65.0,Violation,2022-06-30
F0173_03,CRE,DSCR,2.13,1.25,Compliant,2022-09-30
F0173_03,CRE,LTV,77.48,65.0,Violation,2022-09-30
F0173_03,CRE,DSCR,2.28,1.25,Compliant,2022-12-31
F0173_03,CRE,LTV,58.02,65.0,Compliant,2022-12-31
F0173_03,CRE,DSCR,2.12,1.25,Compliant,2023-03-31
F0173_03,CRE,LTV,65.99,65.0,Violation,2023-03-31
F0173_03,CRE,DSCR,2.22,1.25,Compliant,2023-06-30
F0173_03,CRE,LTV,79.0,65.0,Violation,2023-06-30
F0173_03,CRE,DSCR,2.31,1.25,Compliant,2023-09-30
F0173_03,CRE,LTV,71.34,65.0,Violation,2023-09-30
F0173_03,CRE,DSCR,2.22,1.25,Compliant,2023-12-31
F0173_03,CRE,LTV,67.27,65.0,Violation,2023-12-31
F0173_03,CRE,DSCR,2.23,1.25,Compliant,2024-03-31
F0173_03,CRE,LTV,70.73,65.0,Violation,2024-03-31
F0173_03,CRE,DSCR,2.31,1.25,Compliant,2024-06-30
F0173_03,CRE,LTV,73.58,65.0,Violation,2024-06-30
F0173_03,CRE,DSCR,2.48,1.25,Compliant,2024-09-30
F0173_03,CRE,LTV,66.7,65.0,Violation,2024-09-30
F0173_03,CRE,DSCR,2.03,1.25,Compliant,2024-12-31
