facility_id,alert_type,severity,message,created_date,status,assigned_to
F0110_01,Covenant Violation,Critical,Facility F0110_01 has covenant violation(s),2022-09-30,Active,Manager 2
F0110_01,Covenant Violation,Critical,Facility F0110_01 has covenant violation(s),2022-12-31,Active,Manager 1
F0110_01,Covenant Violation,Critical,Facility F0110_01 has covenant violation(s),2023-03-31,Active,Manager 2
F0110_01,Covenant Violation,Critical,Facility F0110_01 has covenant violation(s),2023-06-30,Active,Manager 1
F0110_01,Covenant Violation,Critical,Facility F0110_01 has covenant violation(s),2023-09-30,Active,Manager 1
F0110_01,Covenant Violation,Critical,Facility F0110_01 has covenant violation(s),2023-12-31,Active,Manager 2
F0110_01,Covenant Violation,Critical,Facility F0110_01 has covenant violation(s),2024-03-31,Active,Manager 1
F0110_01,Covenant Violation,Critical,Facility F0110_01 has covenant violation(s),2024-12-31,Active,Manager 2
F0110_01,Covenant Violation,Critical,Facility F0110_01 has covenant violation(s),2025-06-30,Active,Manager 2
F0110_02,Covenant Violation,Critical,Facility F0110_02 has covenant violation(s),2022-12-31,Active,Manager 2
F0111_01,Covenant Violation,Critical,Facility F0111_01 has covenant violation(s),2024-03-31,Active,Manager 2
F0111_01,Covenant Violation,Critical,Facility F0111_01 has covenant violation(s),2024-06-30,Active,Manager 1
F0111_01,Covenant Violation,Critical,Facility F0111_01 has covenant violation(s),2024-12-31,Active,Manager 2
F0111_01,Covenant Violation,Critical,Facility F0111_01 has covenant violation(s),2025-03-31,Active,Manager 1
F0111_02,Covenant Violation,Critical,Facility F0111_02 has covenant violation(s),2025-03-31,Active,Manager 1
F0111_03,Covenant Violation,Critical,Facility F0111_03 has covenant violation(s),2023-06-30,Active,Manager 2
F0111_03,Covenant Violation,Critical,Facility F0111_03 has covenant violation(s),2024-03-31,Active,Manager 1
F0111_03,Covenant Violation,Critical,Facility F0111_03 has covenant violation(s),2024-06-30,Active,Manager 2
F0111_03,Covenant Violation,Critical,Facility F0111_03 has covenant violation(s),2025-03-31,Active,Manager 1
F0112_01,Covenant Violation,Critical,Facility F0112_01 has covenant violation(s),2022-12-31,Active,Manager 1
F0112_01,Covenant Violation,Critical,Facility F0112_01 has covenant violation(s),2024-03-31,Active,Manager 2
F0112_01,Covenant Violation,Critical,Facility F0112_01 has covenant violation(s),2024-12-31,Active,Manager 2
F0112_01,Covenant Violation,Critical,Facility F0112_01 has covenant violation(s),2025-06-30,Active,Manager 2
F0112_01,Covenant Violation,Critical,Facility F0112_01 has covenant violation(s),2025-09-30,Active,Manager 1
F0112_02,Covenant Violation,Critical,Facility F0112_02 has covenant violation(s),2025-06-30,Active,Manager 1
F0112_03,Covenant Violation,Critical,Facility F0112_03 has covenant violation(s),2022-09-30,Active,Manager 1
F0112_03,Covenant Violation,Critical,Facility F0112_03 has covenant violation(s),2022-12-31,Active,Manager 2
F0112_03,Covenant Violation,Critical,Facility F0112_03 has covenant violation(s),2023-03-31,Active,Manager 2
F0112_03,Covenant Violation,Critical,Facility F0112_03 has covenant violation(s),2023-09-30,Active,Manager 1
F0112_03,Covenant Violation,Critical,Facility F0112_03 has covenant violation(s),2023-12-31,Active,Manager 1
F0112_03,Covenant Violation,Critical,Facility F0112_03 has covenant violation(s),2024-03-31,Active,Manager 1
F0112_03,Covenant Violation,Critical,Facility F0112_03 has covenant violation(s),2024-09-30,Active,Manager 1
F0112_03,Covenant Violation,Critical,Facility F0112_03 has covenant violation(s),2024-12-31,Active,Manager 2
F0112_03,Covenant Violation,Critical,Facility F0112_03 has covenant violation(s),2025-03-31,Active,Manager 2
F0113_01,Covenant Violation,Critical,Facility F0113_01 has covenant violation(s),2022-12-31,Active,Manager 1
F0113_01,Covenant Violation,Critical,Facility F0113_01 has covenant violation(s),2023-03-31,Active,Manager 1
F0113_01,Covenant Violation,Critical,Facility F0113_01 has covenant violation(s),2023-12-31,Active,Manager 2
F0113_01,Covenant Violation,Critical,Facility F0113_01 has covenant violation(s),2024-09-30,Active,Manager 1
F0113_01,Covenant Violation,Critical,Facility F0113_01 has covenant violation(s),2024-12-31,Active,Manager 1
F0114_01,Covenant Violation,Critical,Facility F0114_01 has covenant violation(s),2022-09-30,Active,Manager 2
F0114_01,Covenant Violation,Critical,Facility F0114_01 has covenant violation(s),2022-12-31,Active,Manager 2
F0114_01,Covenant Violation,Critical,Facility F0114_01 has covenant violation(s),2023-03-31,Active,Manager 1
F0114_01,Covenant Violation,Critical,Facility F0114_01 has covenant violation(s),2023-06-30,Active,Manager 1
F0114_01,Covenant Violation,Critical,Facility F0114_01 has covenant violation(s),2023-09-30,Active,Manager 1
F0114_01,Covenant Violation,Critical,Facility F0114_01 has covenant violation(s),2023-12-31,Active,Manager 2
F0114_01,Covenant Violation,Critical,Facility F0114_01 has covenant violation(s),2024-03-31,Active,Manager 2
F0114_01,Covenant Violation,Critical,Facility F0114_01 has covenant violation(s),2024-09-30,Active,Manager 1
F0114_01,Covenant Violation,Critical,Facility F0114_01 has covenant violation(s),2024-12-31,Active,Manager 2
F0114_01,Covenant Violation,Critical,Facility F0114_01 has covenant violation(s),2025-06-30,Active,Manager 2
F0114_02,Covenant Violation,Critical,Facility F0114_02 has covenant violation(s),2023-03-31,Active,Manager 1
F0114_02,Covenant Violation,Critical,Facility F0114_02 has covenant violation(s),2023-09-30,Active,Manager 1
F0114_02,Covenant Violation,Critical,Facility F0114_02 has covenant violation(s),2024-09-30,Active,Manager 1
F0114_02,Covenant Violation,Critical,Facility F0114_02 has covenant violation(s),2024-12-31,Active,Manager 1
F0115_01,Covenant Violation,Critical,Facility F0115_01 has covenant violation(s),2020-09-30,Active,Manager 2
F0115_01,Covenant Violation,Critical,Facility F0115_01 has covenant violation(s),2022-09-30,Active,Manager 2
F0115_01,Covenant Violation,Critical,Facility F0115_01 has covenant violation(s),2023-03-31,Active,Manager 1
F0115_02,Covenant Violation,Critical,Facility F0115_02 has covenant violation(s),2022-09-30,Active,Manager 2
F0115_02,Covenant Violation,Critical,Facility F0115_02 has covenant violation(s),2022-12-31,Active,Manager 1
F0115_02,Covenant Violation,Critical,Facility F0115_02 has covenant violation(s),2023-03-31,Active,Manager 2
F0115_02,Covenant Violation,Critical,Facility F0115_02 has covenant violation(s),2023-06-30,Active,Manager 1
F0115_02,Covenant Violation,Critical,Facility F0115_02 has covenant violation(s),2024-03-31,Active,Manager 1
F0115_02,Covenant Violation,Critical,Facility F0115_02 has covenant violation(s),2024-06-30,Active,Manager 1
F0115_02,Covenant Violation,Critical,Facility F0115_02 has covenant violation(s),2024-09-30,Active,Manager 1
F0115_02,Covenant Violation,Critical,Facility F0115_02 has covenant violation(s),2024-12-31,Active,Manager 2
F0115_02,Covenant Violation,Critical,Facility F0115_02 has covenant violation(s),2025-03-31,Active,Manager 1
F0115_02,Covenant Violation,Critical,Facility F0115_02 has covenant violation(s),2025-06-30,Active,Manager 1
F0115_03,Covenant Violation,Critical,Facility F0115_03 has covenant violation(s),2022-06-30,Active,Manager 1
F0115_03,Covenant Violation,Critical,Facility F0115_03 has covenant violation(s),2022-12-31,Active,Manager 1
F0115_03,Covenant Violation,Critical,Facility F0115_03 has covenant violation(s),2023-03-31,Active,Manager 1
F0115_03,Covenant Violation,Critical,Facility F0115_03 has covenant violation(s),2024-03-31,Active,Manager 1
F0115_03,Covenant Violation,Critical,Facility F0115_03 has covenant violation(s),2024-09-30,Active,Manager 2
F0115_03,Covenant Violation,Critical,Facility F0115_03 has covenant violation(s),2024-12-31,Active,Manager 2
F0115_03,Covenant Violation,Critical,Facility F0115_03 has covenant violation(s),2025-06-30,Active,Manager 2
F0116_01,Covenant Violation,Critical,Facility F0116_01 has covenant violation(s),2023-12-31,Active,Manager 1
F0116_01,Covenant Violation,Critical,Facility F0116_01 has covenant violation(s),2024-06-30,Active,Manager 1
F0116_01,Covenant Violation,Critical,Facility F0116_01 has covenant violation(s),2024-09-30,Active,Manager 2
F0116_01,Covenant Violation,Critical,Facility F0116_01 has covenant violation(s),2024-12-31,Active,Manager 2
F0116_01,Covenant Violation,Critical,Facility F0116_01 has covenant violation(s),2025-03-31,Active,Manager 1
F0116_01,Covenant Violation,Critical,Facility F0116_01 has covenant violation(s),2025-06-30,Active,Manager 1
F0116_01,Covenant Violation,Critical,Facility F0116_01 has covenant violation(s),2025-09-30,Active,Manager 1
F0117_01,Covenant Violation,Critical,Facility F0117_01 has covenant violation(s),2023-09-30,Active,Manager 1
F0118_01,Covenant Violation,Critical,Facility F0118_01 has covenant violation(s),2022-12-31,Active,Manager 2
F0118_01,Covenant Violation,Critical,Facility F0118_01 has covenant violation(s),2023-03-31,Active,Manager 2
F0118_01,Covenant Violation,Critical,Facility F0118_01 has covenant violation(s),2023-06-30,Active,Manager 2
F0118_01,Covenant Violation,Critical,Facility F0118_01 has covenant violation(s),2024-09-30,Active,Manager 2
F0118_01,Covenant Violation,Critical,Facility F0118_01 has covenant violation(s),2024-12-31,Active,Manager 2
F0118_01,Covenant Violation,Critical,Facility F0118_01 has covenant violation(s),2025-03-31,Active,Manager 1
F0118_01,Covenant Violation,Critical,Facility F0118_01 has covenant violation(s),2025-06-30,Active,Manager 2
F0118_01,Covenant Violation,Critical,Facility F0118_01 has covenant violation(s),2025-09-30,Active,Manager 2
F0120_01,Covenant Violation,Critical,Facility F0120_01 has covenant violation(s),2023-03-31,Active,Manager 1
F0120_01,Covenant Violation,Critical,Facility F0120_01 has covenant violation(s),2023-06-30,Active,Manager 2
F0120_01,Covenant Violation,Critical,Facility F0120_01 has covenant violation(s),2023-09-30,Active,Manager 1
F0120_01,Covenant Violation,Critical,Facility F0120_01 has covenant violation(s),2023-12-31,Active,Manager 1
F0120_01,Covenant Violation,Critical,Facility F0120_01 has covenant violation(s),2024-03-31,Active,Manager 1
F0120_01,Covenant Violation,Critical,Facility F0120_01 has covenant violation(s),2024-06-30,Active,Manager 1
F0120_01,Covenant Violation,Critical,Facility F0120_01 has covenant violation(s),2024-09-30,Active,Manager 1
F0120_01,Covenant Violation,Critical,Facility F0120_01 has covenant violation(s),2024-12-31,Active,Manager 2
F0120_01,Covenant Violation,Critical,Facility F0120_01 has covenant violation(s),2025-06-30,Active,Manager 2
F0120_01,Covenant Violation,Critical,Facility F0120_01 has covenant violation(s),2025-09-30,Active,Manager 1
F0120_02,Covenant Violation,Critical,Facility F0120_02 has covenant violation(s),2025-03-31,Active,Manager 2
F0120_03,Covenant Violation,Critical,Facility F0120_03 has covenant violation(s),2021-12-31,Active,Manager 1
F0122_02,Covenant Violation,Critical,Facility F0122_02 has covenant violation(s),2021-09-30,Active,Manager 2
F0122_02,Covenant Violation,Critical,Facility F0122_02 has covenant violation(s),2022-06-30,Active,Manager 2
F0122_02,Covenant Violation,Critical,Facility F0122_02 has covenant violation(s),2023-03-31,Active,Manager 2
F0122_02,Covenant Violation,Critical,Facility F0122_02 has covenant violation(s),2023-06-30,Active,Manager 2
F0122_02,Covenant Violation,Critical,Facility F0122_02 has covenant violation(s),2024-06-30,Active,Manager 1
F0122_02,Covenant Violation,Critical,Facility F0122_02 has covenant violation(s),2024-09-30,Active,Manager 2
F0122_02,Covenant Violation,Critical,Facility F0122_02 has covenant violation(s),2024-12-31,Active,Manager 2
F0122_02,Covenant Violation,Critical,Facility F0122_02 has covenant violation(s),2025-06-30,Active,Manager 1
F0122_02,Covenant Violation,Critical,Facility F0122_02 has covenant violation(s),2025-09-30,Active,Manager 2
F0122_03,Covenant Violation,Critical,Facility F0122_03 has covenant violation(s),2022-12-31,Active,Manager 1
F0122_03,Covenant Violation,Critical,Facility F0122_03 has covenant violation(s),2024-09-30,Active,Manager 2
F0122_03,Covenant Violation,Critical,Facility F0122_03 has covenant violation(s),2025-03-31,Active,Manager 2
F0122_03,Covenant Violation,Critical,Facility F0122_03 has covenant violation(s),2025-09-30,Active,Manager 2
F0123_02,Covenant Violation,Critical,Facility F0123_02 has covenant violation(s),2022-03-31,Active,Manager 2
F0123_02,Covenant Violation,Critical,Facility F0123_02 has covenant violation(s),2023-03-31,Active,Manager 2
F0123_02,Covenant Violation,Critical,Facility F0123_02 has covenant violation(s),2023-06-30,Active,Manager 2
F0123_02,Covenant Violation,Critical,Facility F0123_02 has covenant violation(s),2023-09-30,Active,Manager 1
F0123_02,Covenant Violation,Critical,Facility F0123_02 has covenant violation(s),2024-03-31,Active,Manager 1
F0123_02,Covenant Violation,Critical,Facility F0123_02 has covenant violation(s),2024-06-30,Active,Manager 1
F0123_02,Covenant Violation,Critical,Facility F0123_02 has covenant violation(s),2024-12-31,Active,Manager 2
F0123_02,Covenant Violation,Critical,Facility F0123_02 has covenant violation(s),2025-03-31,Active,Manager 1
F0123_03,Covenant Violation,Critical,Facility F0123_03 has covenant violation(s),2023-09-30,Active,Manager 2
F0123_03,Covenant Violation,Critical,Facility F0123_03 has covenant violation(s),2024-09-30,Active,Manager 1
F0124_01,Covenant Violation,Critical,Facility F0124_01 has covenant violation(s),2022-09-30,Active,Manager 2
F0124_01,Covenant Violation,Critical,Facility F0124_01 has covenant violation(s),2022-12-31,Active,Manager 2
F0124_01,Covenant Violation,Critical,Facility F0124_01 has covenant violation(s),2023-12-31,Active,Manager 1
F0124_01,Covenant Violation,Critical,Facility F0124_01 has covenant violation(s),2024-06-30,Active,Manager 2
F0124_01,Covenant Violation,Critical,Facility F0124_01 has covenant violation(s),2024-09-30,Active,Manager 1
F0124_01,Covenant Violation,Critical,Facility F0124_01 has covenant violation(s),2025-03-31,Active,Manager 1
F0124_01,Covenant Violation,Critical,Facility F0124_01 has covenant violation(s),2025-06-30,Active,Manager 2
F0124_01,Covenant Violation,Critical,Facility F0124_01 has covenant violation(s),2025-09-30,Active,Manager 1
F0125_01,Covenant Violation,Critical,Facility F0125_01 has covenant violation(s),2021-09-30,Active,Manager 1
F0125_01,Covenant Violation,Critical,Facility F0125_01 has covenant violation(s),2022-06-30,Active,Manager 2
F0125_01,Covenant Violation,Critical,Facility F0125_01 has covenant violation(s),2022-12-31,Active,Manager 2
F0125_01,Covenant Violation,Critical,Facility F0125_01 has covenant violation(s),2023-06-30,Active,Manager 1
F0125_01,Covenant Violation,Critical,Facility F0125_01 has covenant violation(s),2024-03-31,Active,Manager 2
F0125_01,Covenant Violation,Critical,Facility F0125_01 has covenant violation(s),2024-06-30,Active,Manager 2
F0125_01,Covenant Violation,Critical,Facility F0125_01 has covenant violation(s),2025-09-30,Active,Manager 1
F0126_01,Covenant Violation,Critical,Facility F0126_01 has covenant violation(s),2021-09-30,Active,Manager 2
F0126_01,Covenant Violation,Critical,Facility F0126_01 has covenant violation(s),2021-12-31,Active,Manager 1
F0126_01,Covenant Violation,Critical,Facility F0126_01 has covenant violation(s),2022-06-30,Active,Manager 2
F0126_01,Covenant Violation,Critical,Facility F0126_01 has covenant violation(s),2022-12-31,Active,Manager 2
F0126_01,Covenant Violation,Critical,Facility F0126_01 has covenant violation(s),2023-06-30,Active,Manager 1
F0126_01,Covenant Violation,Critical,Facility F0126_01 has covenant violation(s),2023-09-30,Active,Manager 2
F0126_01,Covenant Violation,Critical,Facility F0126_01 has covenant violation(s),2023-12-31,Active,Manager 2
F0126_01,Covenant Violation,Critical,Facility F0126_01 has covenant violation(s),2024-03-31,Active,Manager 2
F0126_01,Covenant Violation,Critical,Facility F0126_01 has covenant violation(s),2024-06-30,Active,Manager 2
F0126_01,Covenant Violation,Critical,Facility F0126_01 has covenant violation(s),2024-09-30,Active,Manager 1
F0126_01,Covenant Violation,Critical,Facility F0126_01 has covenant violation(s),2025-03-31,Active,Manager 2
F0126_01,Covenant Violation,Critical,Facility F0126_01 has covenant violation(s),2025-06-30,Active,Manager 1
F0126_02,Covenant Violation,Critical,Facility F0126_02 has covenant violation(s),2021-03-31,Active,Manager 2
F0126_02,Covenant Violation,Critical,Facility F0126_02 has covenant violation(s),2021-06-30,Active,Manager 1
F0126_02,Covenant Violation,Critical,Facility F0126_02 has covenant violation(s),2021-09-30,Active,Manager 1
F0126_02,Covenant Violation,Critical,Facility F0126_02 has covenant violation(s),2022-06-30,Active,Manager 2
F0126_02,Covenant Violation,Critical,Facility F0126_02 has covenant violation(s),2022-12-31,Active,Manager 1
F0126_02,Covenant Violation,Critical,Facility F0126_02 has covenant violation(s),2023-03-31,Active,Manager 2
F0126_02,Covenant Violation,Critical,Facility F0126_02 has covenant violation(s),2023-12-31,Active,Manager 1
F0126_02,Covenant Violation,Critical,Facility F0126_02 has covenant violation(s),2024-06-30,Active,Manager 2
F0126_02,Covenant Violation,Critical,Facility F0126_02 has covenant violation(s),2024-09-30,Active,Manager 2
F0126_02,Covenant Violation,Critical,Facility F0126_02 has covenant violation(s),2024-12-31,Active,Manager 2
F0126_02,Covenant Violation,Critical,Facility F0126_02 has covenant violation(s),2025-03-31,Active,Manager 2
F0127_01,Covenant Violation,Critical,Facility F0127_01 has covenant violation(s),2023-09-30,Active,Manager 1
F0127_01,Covenant Violation,Critical,Facility F0127_01 has covenant violation(s),2024-09-30,Active,Manager 1
F0128_01,Covenant Violation,Critical,Facility F0128_01 has covenant violation(s),2022-06-30,Active,Manager 2
F0128_01,Covenant Violation,Critical,Facility F0128_01 has covenant violation(s),2023-03-31,Active,Manager 1
F0128_01,Covenant Violation,Critical,Facility F0128_01 has covenant violation(s),2023-06-30,Active,Manager 2
F0128_01,Covenant Violation,Critical,Facility F0128_01 has covenant violation(s),2023-09-30,Active,Manager 2
F0128_01,Covenant Violation,Critical,Facility F0128_01 has covenant violation(s),2023-12-31,Active,Manager 1
F0128_01,Covenant Violation,Critical,Facility F0128_01 has covenant violation(s),2024-03-31,Active,Manager 1
F0128_01,Covenant Violation,Critical,Facility F0128_01 has covenant violation(s),2024-09-30,Active,Manager 2
F0128_01,Covenant Violation,Critical,Facility F0128_01 has covenant violation(s),2024-12-31,Active,Manager 2
F0128_01,Covenant Violation,Critical,Facility F0128_01 has covenant violation(s),2025-03-31,Active,Manager 2
F0128_01,Covenant Violation,Critical,Facility F0128_01 has covenant violation(s),2025-06-30,Active,Manager 2
F0128_01,Covenant Violation,Critical,Facility F0128_01 has covenant violation(s),2025-09-30,Active,Manager 2
F0129_01,Covenant Violation,Critical,Facility F0129_01 has covenant violation(s),2025-06-30,Active,Manager 1
F0130_01,Covenant Violation,Critical,Facility F0130_01 has covenant violation(s),2023-06-30,Active,Manager 2
F0130_01,Covenant Violation,Critical,Facility F0130_01 has covenant violation(s),2024-03-31,Active,Manager 1
F0130_01,Covenant Violation,Critical,Facility F0130_01 has covenant violation(s),2024-09-30,Active,Manager 2
F0130_01,Covenant Violation,Critical,Facility F0130_01 has covenant violation(s),2025-09-30,Active,Manager 1
F0130_02,Covenant Violation,Critical,Facility F0130_02 has covenant violation(s),2024-09-30,Active,Manager 2
F0130_02,Covenant Violation,Critical,Facility F0130_02 has covenant violation(s),2024-12-31,Active,Manager 2
F0130_02,Covenant Violation,Critical,Facility F0130_02 has covenant violation(s),2025-03-31,Active,Manager 2
F0130_02,Covenant Violation,Critical,Facility F0130_02 has covenant violation(s),2025-06-30,Active,Manager 2
F0130_02,Covenant Violation,Critical,Facility F0130_02 has covenant violation(s),2025-09-30,Active,Manager 2
F0131_01,Covenant Violation,Critical,Facility F0131_01 has covenant violation(s),2021-06-30,Active,Manager 1
F0131_01,Covenant Violation,Critical,Facility F0131_01 has covenant violation(s),2021-09-30,Active,Manager 1
F0131_01,Covenant Violation,Critical,Facility F0131_01 has covenant violation(s),2021-12-31,Active,Manager 1
F0131_01,Covenant Violation,Critical,Facility F0131_01 has covenant violation(s),2022-03-31,Active,Manager 1
F0131_01,Covenant Violation,Critical,Facility F0131_01 has covenant violation(s),2022-12-31,Active,Manager 1
F0131_01,Covenant Violation,Critical,Facility F0131_01 has covenant violation(s),2023-06-30,Active,Manager 2
F0131_01,Covenant Violation,Critical,Facility F0131_01 has covenant violation(s),2023-09-30,Active,Manager 1
F0131_01,Covenant Violation,Critical,Facility F0131_01 has covenant violation(s),2023-12-31,Active,Manager 2
F0131_01,Covenant Violation,Critical,Facility F0131_01 has covenant violation(s),2024-03-31,Active,Manager 2
F0131_01,Covenant Violation,Critical,Facility F0131_01 has covenant violation(s),2024-06-30,Active,Manager 2
F0131_01,Covenant Violation,Critical,Facility F0131_01 has covenant violation(s),2024-09-30,Active,Manager 2
F0131_01,Covenant Violation,Critical,Facility F0131_01 has covenant violation(s),2025-03-31,Active,Manager 2
F0131_01,Covenant Violation,Critical,Facility F0131_01 has covenant violation(s),2025-06-30,Active,Manager 2
F0131_02,Covenant Violation,Critical,Facility F0131_02 has covenant violation(s),2021-12-31,Active,Manager 2
F0131_02,Covenant Violation,Critical,Facility F0131_02 has covenant violation(s),2022-03-31,Active,Manager 2
F0131_02,Covenant Violation,Critical,Facility F0131_02 has covenant violation(s),2022-09-30,Active,Manager 1
F0131_02,Covenant Violation,Critical,Facility F0131_02 has covenant violation(s),2022-12-31,Active,Manager 2
F0131_02,Covenant Violation,Critical,Facility F0131_02 has covenant violation(s),2024-06-30,Active,Manager 2
F0131_02,Covenant Violation,Critical,Facility F0131_02 has covenant violation(s),2024-09-30,Active,Manager 1
F0132_01,Covenant Violation,Critical,Facility F0132_01 has covenant violation(s),2021-03-31,Active,Manager 1
F0132_01,Covenant Violation,Critical,Facility F0132_01 has covenant violation(s),2021-06-30,Active,Manager 2
F0132_02,Covenant Violation,Critical,Facility F0132_02 has covenant violation(s),2025-06-30,Active,Manager 1
F0132_02,Covenant Violation,Critical,Facility F0132_02 has covenant violation(s),2025-09-30,Active,Manager 1
F0133_01,Covenant Violation,Critical,Facility F0133_01 has covenant violation(s),2025-06-30,Active,Manager 1
F0133_03,Covenant Violation,Critical,Facility F0133_03 has covenant violation(s),2021-06-30,Active,Manager 1
F0133_03,Covenant Violation,Critical,Facility F0133_03 has covenant violation(s),2025-03-31,Active,Manager 1
F0133_03,Covenant Violation,Critical,Facility F0133_03 has covenant violation(s),2025-06-30,Active,Manager 1
F0134_01,Covenant Violation,Critical,Facility F0134_01 has covenant violation(s),2021-12-31,Active,Manager 2
F0134_01,Covenant Violation,Critical,Facility F0134_01 has covenant violation(s),2022-03-31,Active,Manager 2
F0134_01,Covenant Violation,Critical,Facility F0134_01 has covenant violation(s),2022-06-30,Active,Manager 2
F0134_01,Covenant Violation,Critical,Facility F0134_01 has covenant violation(s),2022-09-30,Active,Manager 1
F0134_01,Covenant Violation,Critical,Facility F0134_01 has covenant violation(s),2023-06-30,Active,Manager 1
F0134_01,Covenant Violation,Critical,Facility F0134_01 has covenant violation(s),2025-03-31,Active,Manager 2
F0134_01,Covenant Violation,Critical,Facility F0134_01 has covenant violation(s),2025-06-30,Active,Manager 2
F0134_03,Covenant Violation,Critical,Facility F0134_03 has covenant violation(s),2022-09-30,Active,Manager 1
F0134_03,Covenant Violation,Critical,Facility F0134_03 has covenant violation(s),2022-12-31,Active,Manager 2
F0134_03,Covenant Violation,Critical,Facility F0134_03 has covenant violation(s),2023-03-31,Active,Manager 2
F0134_03,Covenant Violation,Critical,Facility F0134_03 has covenant violation(s),2023-09-30,Active,Manager 1
F0134_03,Covenant Violation,Critical,Facility F0134_03 has covenant violation(s),2023-12-31,Active,Manager 2
F0134_03,Covenant Violation,Critical,Facility F0134_03 has covenant violation(s),2024-03-31,Active,Manager 1
F0134_03,Covenant Violation,Critical,Facility F0134_03 has covenant violation(s),2025-06-30,Active,Manager 2
F0135_01,Covenant Violation,Critical,Facility F0135_01 has covenant violation(s),2022-06-30,Active,Manager 1
F0136_01,Covenant Violation,Critical,Facility F0136_01 has covenant violation(s),2024-03-31,Active,Manager 2
F0136_01,Covenant Violation,Critical,Facility F0136_01 has covenant violation(s),2024-12-31,Active,Manager 2
F0136_01,Covenant Violation,Critical,Facility F0136_01 has covenant violation(s),2025-03-31,Active,Manager 2
F0136_02,Covenant Violation,Critical,Facility F0136_02 has covenant violation(s),2023-06-30,Active,Manager 2
F0136_02,Covenant Violation,Critical,Facility F0136_02 has covenant violation(s),2023-09-30,Active,Manager 2
F0136_02,Covenant Violation,Critical,Facility F0136_02 has covenant violation(s),2024-03-31,Active,Manager 1
F0136_02,Covenant Violation,Critical,Facility F0136_02 has covenant violation(s),2024-06-30,Active,Manager 2
F0136_02,Covenant Violation,Critical,Facility F0136_02 has covenant violation(s),2024-09-30,Active,Manager 1
F0136_02,Covenant Violation,Critical,Facility F0136_02 has covenant violation(s),2024-12-31,Active,Manager 2
F0136_02,Covenant Violation,Critical,Facility F0136_02 has covenant violation(s),2025-03-31,Active,Manager 1
F0136_02,Covenant Violation,Critical,Facility F0136_02 has covenant violation(s),2025-06-30,Active,Manager 1
F0136_02,Covenant Violation,Critical,Facility F0136_02 has covenant violation(s),2025-09-30,Active,Manager 2
F0137_01,Covenant Violation,Critical,Facility F0137_01 has covenant violation(s),2020-12-31,Active,Manager 1
F0137_01,Covenant Violation,Critical,Facility F0137_01 has covenant violation(s),2021-03-31,Active,Manager 2
F0137_01,Covenant Violation,Critical,Facility F0137_01 has covenant violation(s),2021-06-30,Active,Manager 1
F0137_01,Covenant Violation,Critical,Facility F0137_01 has covenant violation(s),2023-12-31,Active,Manager 2
F0137_01,Covenant Violation,Critical,Facility F0137_01 has covenant violation(s),2024-03-31,Active,Manager 1
F0139_01,Covenant Violation,Critical,Facility F0139_01 has covenant violation(s),2022-12-31,Active,Manager 2
F0139_02,Covenant Violation,Critical,Facility F0139_02 has covenant violation(s),2023-03-31,Active,Manager 1
F0139_02,Covenant Violation,Critical,Facility F0139_02 has covenant violation(s),2024-06-30,Active,Manager 1
F0140_01,Covenant Violation,Critical,Facility F0140_01 has covenant violation(s),2023-06-30,Active,Manager 2
F0140_01,Covenant Violation,Critical,Facility F0140_01 has covenant violation(s),2023-09-30,Active,Manager 2
F0140_01,Covenant Violation,Critical,Facility F0140_01 has covenant violation(s),2023-12-31,Active,Manager 2
F0140_01,Covenant Violation,Critical,Facility F0140_01 has covenant violation(s),2024-03-31,Active,Manager 1
F0140_01,Covenant Violation,Critical,Facility F0140_01 has covenant violation(s),2024-06-30,Active,Manager 1
F0140_01,Covenant Violation,Critical,Facility F0140_01 has covenant violation(s),2024-09-30,Active,Manager 1
F0140_01,Covenant Violation,Critical,Facility F0140_01 has covenant violation(s),2025-03-31,Active,Manager 2
F0140_01,Covenant Violation,Critical,Facility F0140_01 has covenant violation(s),2025-06-30,Active,Manager 2
F0140_01,Covenant Violation,Critical,Facility F0140_01 has covenant violation(s),2025-09-30,Active,Manager 1
F0141_01,Covenant Violation,Critical,Facility F0141_01 has covenant violation(s),2023-03-31,Active,Manager 1
F0141_01,Covenant Violation,Critical,Facility F0141_01 has covenant violation(s),2025-09-30,Active,Manager 2
F0141_02,Covenant Violation,Critical,Facility F0141_02 has covenant violation(s),2023-03-31,Active,Manager 1
F0141_02,Covenant Violation,Critical,Facility F0141_02 has covenant violation(s),2023-12-31,Active,Manager 1
F0141_02,Covenant Violation,Critical,Facility F0141_02 has covenant violation(s),2024-03-31,Active,Manager 2
F0141_02,Covenant Violation,Critical,Facility F0141_02 has covenant violation(s),2025-09-30,Active,Manager 2
F0142_01,Covenant Violation,Critical,Facility F0142_01 has covenant violation(s),2022-12-31,Active,Manager 1
F0142_01,Covenant Violation,Critical,Facility F0142_01 has covenant violation(s),2023-03-31,Active,Manager 2
F0142_01,Covenant Violation,Critical,Facility F0142_01 has covenant violation(s),2023-06-30,Active,Manager 2
F0142_01,Covenant Violation,Critical,Facility F0142_01 has covenant violation(s),2023-09-30,Active,Manager 1
F0142_01,Covenant Violation,Critical,Facility F0142_01 has covenant violation(s),2024-06-30,Active,Manager 1
F0142_01,Covenant Violation,Critical,Facility F0142_01 has covenant violation(s),2024-09-30,Active,Manager 2
